year,ranking,title,artist,lyrics,song_url,producers,writers,label,released_on,tags,month,In English,Pop,Rap,R&B,Electro-Pop,Rock,usa,year_month
2004,23,Dip It Low,Christina Milian,"[Intro: Christina Milian & Fabolous]
Christina Milian
Uh, Fabolous: F-A-B
Poli Paul
Spen Cow, baby
[Verse 1: Christina Milian]
Says he wants you, he says he needs you
It's real talk, then why not make him wait for you?
If he really wants you, if he really needs you
Really got to have you
Take your time and feel him out
When he's a good boy, I mean a really, really good boy
Why not let him lay with you?
That's when you give it to him good
[Chorus: Christina Milian]
Dip it low, pick it up slow
Roll it all around, poke it out
like your back broke
Pop-t, pop-t, pop that thang
I'ma show you how to make your man say, ""Oh""
Dip it low, pick it up slow
Roll it all around, poke it out
like your back broke
Pop-t, pop-t, pop that thang
I'ma show you how to make your man say, ""Oh""",https://genius.com/christina-milian-dip-it-low-lyrics,['Paul Poli'],"['Paul Poli', 'Teedra Moses', 'Fabolous']",,"April 7, 2004","['Rap', 'In English', 'USA', 'R&B']",4,1,0,1,1,0,0,1,2004-04
2004,24,My Boo,Usher and Alicia Keys,"[Intro: Usher, Alicia Keys &
Both
]
There's always that one person that will always have your heart
You'll never see it comin' 'cause you're blinded from the start
Know that you're that one for me, it's clear for everyone to see
Ooh, baby, ooh, yeah (You gotta rock away to this one)
You will always be my boo (Come on)
See, I don't know 'bout y'all, but I know about us and, uh
(Oh!)
It's the only way we know how to rock
I don't know 'bout y'all, but I know about us and, uh
(Oh!)
It's the only way we know how to rock
[Verse 1: Usher]
Do you remember, girl?
I was the one who gave you your first kiss
'Cause I remember, girl
I was the one who said, ""Put your lips like this""
Even before all the fame and people screamin' your name
Girl, I was there when you were my baby
[Chorus: Usher &
Alicia Keys
]
It started when we were younger, you were mine (My boo)
Now, another brother's taken over, but it's still in your eyes (My boo)
Even though we used to argue, it's alright (It's alright, girl, that's okay)
I know we haven't seen each other in a while
But you will always be my boo
I was in love with you when we were younger, you were mine (My boo)
And I see it from time to time, I still feel like (My boo, that's my baby)
And I can see it no matter how I try to hide (I can't hide it, my boo)
And even though there's another man who's in my life
You will always be my boo",https://genius.com/usher-and-alicia-keys-my-boo-lyrics,"['Jermaine Dupri', 'Manuel Seal']","['Jermaine Dupri', 'Manuel Seal', 'Alicia Keys', 'Adonis', 'USHER']","['Arista Records', 'LaFace Records']","August 31, 2004","['Duet', 'In English', 'Soul Pop', 'R&B', 'Neo Soul', 'Ballad', 'Pop', 'USA', 'Soul']",8,1,1,0,1,0,0,1,2004-08
2004,25,One Call Away,Chingy featuring J-Weav,"[Intro: J-Weav]
Hmm, yeah yeah, uh
DTP
, ha, how we do
Call you, and you can call me
Whatever you want to do baby, ha
Come on, uh
[Chorus: J-Weav & Chingy]
Give me a call if you wanna come roll with me
(You could roll with me)
I'm only one call away (If you was my baby)
Give me a call if you wanna come roll with me
(You could roll with me)
I'm only one call away (If you was my lady)
Give me a call if you wanna come roll with me
(You could roll with me)
I'm only one call away (If you was my baby)
Give me a call if you wanna come roll with me
(You could roll with me)
I'm only one love away (If you was my lady)
[Verse 1: Chingy]
It was weird how we met, huh?
She was with her mom at Bank America
with my son cashin' a check
So I asked out of respect, uh
Would she like to explore the world of I, we can fly in my jet
Her reply was, ""Yes"" (Can I ask you something?)
I seen it in her eye, mama looking like all I wanted was sex
Then moved to the next (That ain't true)
But it was something about this girl's style that make me feel no regrets
We started off casual, walks through the park (Park)
Candle light dinners by dark (Dark) I'm thinking smart (Smart)
Afraid she might think I'm in a rush to touch
Crush and be up
, but baby I ain't on that stuff
Dropped her off and told her call me up (Brrring) we could talk
Conversate about political subjects, whatever thoughts
So I zoomed off, thinking 'bout her, my phone rang
It was her in the shower (What she say?)
She said, ""I couldn't do without you"", then I said",https://genius.com/chingy-one-call-away-lyrics,['Trak Starz'],"['Alonzo Lee', 'Shamar Daugherty', 'Jason Weaver', 'Chingy']",,"January 12, 2004","['Pop Rap', 'Pop-R&B', 'Midwest Rap', 'Pop', 'R&B', 'In English', 'USA', 'Rap']",1,1,1,1,1,0,0,1,2004-01
2004,26,"Me, Myself and I",Beyoncé,"[Intro]
All the ladies, if you feel me, help me sing it out
Here you go, trippin' (Oh)
Everything is cool between us, Bey, I told you that (Oh)
Out on the road with my people, just doin' what I gotta do (Ooh, woah)
There’s nothin' goin' on that shouldn't be goin' on
You got to trust me, ma
[Verse 1]
I can't believe I believed everything we had would last
So young and naive of me to think she was from your past
Silly of me to dream of one day havin' your kids
Love is so blind, it feels right when it's wrong
I can't believe I fell for your schemes, I'm smarter than that
So dumb and naive to believe that, with me, you're a changed man
Foolish of me to compete when you cheat with loose women
It took me some time, but now, I moved on
Because I realized I've got
[Chorus]
Me, myself and I
That's all I got in the end, that's what I found out
And it ain't no need to cry
I took a vow that, from now on, I'm gon' be my own best friend
Me, myself and I
That's all I got in the end, that's what I found out
And it ain't no need to cry
I took a vow that, from now on, I'm gon' be my own best friend",https://genius.com/beyonce-me-myself-and-i-lyrics,"['Beyoncé', 'Scott Storch']","['Beyoncé', 'Robert Waller', 'Scott Storch']",['Columbia Records'],"October 19, 2003","['Soul Pop', 'USA', 'In English', 'Pop', 'R&B']",10,1,1,0,1,0,0,1,2004-10
2004,27,Turn Me On,Kevin Lyttle featuring Spragga Benz,"[Intro: Kevin Lyttle & Madzart]
Oh, yeah (Oh, yes)
Is ah big dancehall song, yuh know
Madzart alongside Kevin Lyttle
You know how it is
You know how we go
You know!
[Verse 1: Kevin Lyttle]
For the longest while, we jammin' in the party
And you're winin' on me
Pushing everything, ah
Right back on top of me, yeah
But if you think you're gonna get away from me
You better change your mind
You're going home
You're going home with me tonight
[Chorus: Kevin Lyttle]
Let me hold you
Girl, caress my body
You got me going crazy, you
Turn me on, turn me on
Let me jam you
Girl, wine all around me
You got me going crazy, you
Turn me on, turn me on",https://genius.com/kevin-lyttle-turn-me-on-lyrics,"['Jeremy Wheatley', 'RedOne', 'Adrian Bailey']","['Madzart', 'Kevin Lyttle']",,"October 13, 2003","['In English', 'Soca', 'Reggae', 'Jamaican Patois', 'Dancehall', 'Pop']",10,1,1,0,0,0,0,0,2004-10
2004,28,The First Cut Is the Deepest,Sheryl Crow,"[Verse 1]
I would've given you all of my heart
But there's someone who's torn it apart
And he's taken just all that I have
But if you want, I'll try to love again
Baby, I'll try to love again, but I know
[Chorus]
The first cut is the deepest
Baby, I know
The first cut is the deepest
But when it comes to being lucky, he's cursed
When it comes to lovin' me, he's worst
[Verse 2]
I still want you by my side
Just to help me dry the tears that I've cried
And I'm sure gonna give you a try
If you want, I'll try to love again, try
Baby, I'll try to love again, but I know, oh
[Chorus]
The first cut is the deepest
Baby, I know
The first cut is the deepest
But when it comes to being lucky, he's cursed
And when it comes to lovin' me, he's worst",https://genius.com/sheryl-crow-the-first-cut-is-the-deepest-lyrics,['John Shanks'],['Cat Stevens'],,"October 20, 2003","['Alternative', 'Cover', 'Pop-Rock', 'Country Pop', 'Rock', 'Pop', 'Country', 'Adult Alternative', 'Adult Contemporary']",10,0,1,0,0,0,1,0,2004-10
2004,29,You Don't Know My Name,Alicia Keys,"[Verse 1]
Baby, baby, baby
From the day I saw you
I really, really wanna catch your eye
There's something special 'bout you
And I must really like you
'Cause not a lotta guys are worth my time, oh
Ooh, baby, baby, baby
It's gettin' kind of crazy
'Cause you are takin' over my mind
[Chorus]
And it feels like, ooh
But you don't know my name (No)
And I swear, it feels like, ooh (Ooh-ooh-ooh)
But you don't know my name
('Round and 'round and 'round we go, will you ever know?)
[Verse 2]
Oh, baby, baby, baby
I see us on our first date
You're doin' everything that makes me smile (Ooh-ooh-ooh)
And when we had our first kiss
It happened on a Thursday
Ooh, it set my soul on fire (Ooh-ooh-ooh)
Ooh, baby, baby, baby
I can't wait for the first time
My imagination's runnin' wild",https://genius.com/alicia-keys-you-dont-know-my-name-lyrics,"['Kanye West', 'Alicia Keys']","['Mel Kent', 'Ken Williams', 'J.R. Bailey', 'Alicia Keys', 'Harold Lilly', 'Kanye West']",['J Records'],"November 18, 2003","['R&B', 'In English', 'Soul Pop', 'USA', 'Baroque Pop', 'Soul', 'Pop']",11,1,1,0,1,0,0,1,2004-11
2004,30,My Place,Nelly featuring Jaheim,"[Verse 1: Nelly]
I used to pride myself on being the other man
But now it's flipped and I don't want you with no other man
Why can't you understand that anything I'm offering
I gave you the world, but you just wanted arguing
From the time I picked you up, until the time I dropped you off again
Even if flipped out on me at the mall again
""It's all his fault again,"" that's what you're telling all your friends
I ain't pointing fingers ma, I just wanna call again
See how your day going I know they stressing on you
I know them times get hard that's why I'm checking on you
It's yours truly ma, I got a little message for you
Anything he can do, girl I can do better for you, 'cause
[Bridge: Nelly]
When we laugh or we cry, it's together
Through the rain and the stormiest weather
We gon' still be as one, it's forever
It's forever, it's forever
[Chorus: Jaheim]
Won't you come on and go with me (come and go with me)
Oh girl, come on over to my place (my place, my place)
Won't you sit yourself down and take a seat
And let me ease your mind girl, we gon' do it our way (our way)",https://genius.com/nelly-my-place-lyrics,['D.O.E. (US)'],"['Bunny DeBarge', 'Randy Edelman', 'Gamble & Huff', 'El DeBarge', 'Nelly', 'Leon Huff', 'Jaheim', 'D.O.E. (US)', 'Randy DeBarge', 'Kenneth Gamble']","['Fo’ Reel Entertainment', 'Universal Records', 'Derrty Entertainment']","July 16, 2004","['Soul', 'Pop', 'R&B', 'In English', 'USA', 'Soul Pop', 'Rap']",7,1,1,1,1,0,0,1,2004-07
2004,31,Overnight Celebrity,Twista,"[Produced by Kanye West]
[Intro: Twista]
Oh you didn't think we could do it again
Twista, Kanye West, from ""Po Pimpin'"" to ""Poppin' Tags""
From ""Champions"" to ""Slow Jammin',"" oh baby
We can even make you a overnight celebrity
Know what I'm saying? Come on
[Chorus: Kanye West & Twista]
Why don't we play something these hoes'll like?
Drive whips I know they like
Twista, you told her, right?
I could make you a celebrity overnight
Give you ice like Kobe wife
We sorta like Goldie, right?
The way we mold 'em right
I could make you a celebrity overnight
[Verse 1: Twista]
Girl I see you in them Apple Bottom jeans
Chinchilla on your back, I wanna know your name
Girl I'm Twista, I could blow your brains
Put you in a chameleon '04 Range
Still sexy when you smoke that flame
Jerk it like a chicken when you throw that thang
She got me hotter than a oven the way that she talk
Switching to freaky so I'm loving the way that she walk
You looking good, girl, you oughta be in pictures
Listen to me, I see your career going sky high
Taking you home to the crib in the Chi
And everytime I see your thighs, I cry when I drive by
Watching you should be a thrill,
got the fellas on some Johnny Gill
Steady screaming, ""My, my, my, my""
Walk on the carpet with the diamonds that flick in the dark
Kicking it on the couch at 106 & Park
I can see your beauty on the big screen
I can see me freaking you with whipped cream
I can see you on stage at the awards
With a dress better than Jennifer's and doing big things
Kick it with me, I can mold your life
You looking good girl, show you right
Dre told me you the prototype
I can make you a celebrity overnight",https://genius.com/twista-overnight-celebrity-lyrics,['Kanye West'],"['Lenny Williams', 'Miri Ben-Ari - מירי בן-ארי', 'Twista', 'Mikey Bennett', 'Kanye West']",['Atlantic Records'],"January 27, 2004","['Midwest Rap', 'Rap', 'Gaming', 'USA', 'In English', 'Hip-Hop', 'Chicago Rap', 'Chipmunk Soul']",1,1,0,1,0,0,0,1,2004-01
2004,32,Hotel,Cassidy featuring R. Kelly,"[Intro: R. Kelly]
Ladies and gentlemen! (Uh)
You are listenin to the sounds of Swizz Beatz
(Uh)
We got Cassidy in here,
Kels
!
We in our throwbacks (Uh), this is for the ladies
We got room keys (Woo!)
[Chorus: R. Kelly]
Girl, you wanna come to my hotel?
Baby, I will leave you my room key
I'm feelin' the way you carry yourself, girl
And I wanna get wit you 'cause you's a cutie
So if you wanna come to my hotel
All you gotta do is holla at me
We still havin' a after-party
Checkin' out six in the mornin' (Oh, no)
(Six in the mornin', six in the mornin', oh, no, six in the mornin', yeah)
Checkin' out six in the mornin', six in the mornin', oh, the mornin'
[Verse 1: Cassidy & (Swizz Beatz)]
(Talk to 'em Cass) I be stayin in a
ho-tel, not the mo-tel
Or the Holiday Inn (Say whaaa?!)
If that girl don't participate
Well, then I'm gon' take her friend (Say whaaa?!)
But if, mami is wit it then, mami could get it if
Mami a rider, I'ma slide up inside the bomb
I got a suite, you could creep on through
I know you tryin to get yo freak on too (Come on)",https://genius.com/cassidy-hotel-lyrics,['Swizz Beatz'],"['R. Kelly', 'Nile Rodgers', 'Cassidy', 'Swizz Beatz', 'Bernard Edwards']",['J Records'],"September 23, 2003","['R&B', 'In English', 'Rap', 'USA']",9,1,0,1,1,0,0,1,2004-09
2004,33,Numb,Linkin Park,"[Verse 1: Chester Bennington]
I'm tired of being what you want me to be
Feeling so faithless, lost under the surface
I don't know what you're expecting of me
Put under the pressure of walking in your shoes
[Pre-Chorus: Chester Bennington & Mike Shinoda]
Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow
[Chorus: Chester Bennington]
I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you
[Verse 2: Chester Bennington]
Can't you see that you're smothering me?
Holding too tightly, afraid to lose control
'Cause everything that you thought I would be
Has fallen apart, right in front of you
[Pre-Chorus: Chester Bennington & Mike Shinoda]
Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow
And every second I waste is more than I can take",https://genius.com/linkin-park-numb-lyrics,"['Linkin Park', 'Don Gilmore']","['Rob Bourdon', 'Chester Bennington', 'Mike Shinoda', 'Brad Delson', 'Dave Farrell', 'Mr. Hahn']",['Warner Records'],"September 8, 2003","['Electronic', 'Rock', 'Alternative Rock', 'Pop-Rock', 'Alternative Metal', 'Nu-Metal', 'Hard Rock', 'In English', 'USA', 'Industrial', 'Alternative']",9,1,0,0,0,0,1,1,2004-09
